2143
0.19032	0.35319
0.23585	0.4258
0.28609	0.4805
0.20628	0.54077
0.14708	0.38187
0.13095	0.48371
0.15079	0.24863
0.23042	0.25912
0.24385	0.3619
0.15969	0.28539
0.064648	0.247
0.023809	0.36897
0.086578	0.27392
0.15497	0.40067
0.10527	0.27785
0.13217	0.30192
0.054124	0.3249
0.10552	0.36151
0.072366	0.40657
0.070804	0.3583
0.055165	0.45308
0.103	0.39378
0.10488	0.49906
0.067503	0.65141
0.18134	0.56627
0.2212	0.61691
0.18984	0.53526
0.25826	0.51443
0.20765	0.44168
0.24704	0.49922
0.17191	0.4319
0.33942	0.4306
0.16099	0.67923
0.09404	0.65198
0.17362	0.57974
0.21134	0.56324
0.20913	0.5661
0.24653	0.5736
0.069501	0.69019
0	0
0.033483	0.56135
0.12577	0.63209
0.022051	0.60473
0.15014	0.60522
0.024565	0.8736
0	0
0.053361	0.79364
0	0
0.10083	0.78998
0.083366	0.93081
0.11995	0.93858
0.014821	0.050267
0	0
0.47584	0.93596
0.087	0.92908
0.14006	0.97045
0	0
0.10575	0.9676
0.15976	0.94342
0.17695	0.95652
0.19752	0.88097
0.32188	0.80016
0.083884	0.78326
0.34293	0.86062
0.14292	0.75148
0.18316	0.64779
0.22719	0.8672
0.25577	0.80506
0.23084	0.71711
0.44936	0.59833
0.22048	0.73863
0.27648	0.76567
0.34411	0.76425
0.37975	0.82483
0.27847	0.83013
0.23049	0.83293
0.27821	0.88825
0.27828	0.85907
0.15688	0.98431
0	0
0.3622	0.94134
0.38613	0.96747
0.37486	0.91301
0.38182	0.94814
0	0
0.54397	0.89814
0.37996	0.7173
0.45415	0.80562
0.29366	0.67212
0.55814	0.86456
0.53569	0.72272
0.62475	0.73943
0.39453	0.67048
0.42389	0.51901
0.45529	0.66705
0.42209	0.68043
0.49312	0.75764
0.56168	0.66012
0.22743	0.68392
0.242	0.58988
0.35812	0.6594
0.26921	0.65207
0.38966	0.65306
0.33835	0.57713
0.34615	0.47147
0.3055	0.55548
0.30392	0.56948
0.32033	0.45172
0.37771	0.58186
0.33583	0.62718
0.47622	0.5459
0.48249	0.65122
0.45823	0.63296
0.42638	0.65013
0.53472	0.50611
0.48027	0.41626
0.592	0.60026
0.71693	0.43464
0.65621	0.57145
0.58965	0.50637
0.73326	0.6735
0.81338	0.61606
0.71583	0.58378
0.60557	0.54102
0.72965	0.64924
0.81536	0.67103
0.65144	0.69675
0.63573	0.64471
0.71689	0.71732
0.70884	0.68287
0.72995	0.70406
0.82567	0.77717
0.54086	0.68573
0.60538	0.7027
0.69199	0.70979
0.60708	0.70252
0.62806	0.71932
0.76223	0.82379
0.56586	0.78222
0.65807	0.74648
0.55736	0.7485
0.58701	0.72362
0.61749	0.87947
0.6148	0.81307
0.54768	0.95591
0.65341	0.86963
0.54669	0.9378
0.62029	0.95129
0.6365	0.86208
0.59954	0.80426
0.63443	0.92394
0.70851	0.92048
0.67622	0.95831
0.75987	0.88421
0.76501	0.9829
0	0
0.66396	0.78245
0.64806	0.71092
0.66939	0.85914
0.65018	0.81481
0.66873	0.8418
0.72156	0.73485
0.79076	0.69482
0.91883	0.84914
0.8548	0.90933
0.80968	0.74202
0.84629	0.68127
0.80287	0.73072
0.76235	0.94719
0.85557	0.79773
0.84592	0.8615
0.70836	0.89749
0.89249	0.73932
0.86603	0.74378
0.88518	0.93354
0.87474	0.97396
0.90879	0.86589
0.84771	0.89767
0.90305	0.95719
0.95425	0.59764
0.92491	0.71462
0.89105	0.60624
0.93919	0.84983
0.91171	0.91837
0.95767	0.90699
0.91595	0.7977
0.96355	0.76419
0.90115	0.69706
0	0
0.86504	0.62618
0.93652	0.8864
0.97981	0.44009
0.84455	0.62773
0.83712	0.64667
0.92534	0.56498
0.95692	0.61906
0.94794	0.59407
0.93718	0.64709
0.77963	0.57788
0.673	0.50619
0.85448	0.55728
0.8712	0.57285
0.91204	0.51203
0.89364	0.54857
0.9222	0.53545
0.94208	0.56937
0.95527	0.53392
0.9737	0.5892
0.94259	0.47423
0.92785	0.3976
0.8863	0.51677
0.88084	0.5343
0.91489	0.46041
0.83565	0.32104
0.88185	0.38959
0.72293	0.26035
0.94857	0.31631
0.88407	0.26891
0.96366	0.3308
0.91409	0.17853
0.83878	0.31378
0.80983	0.33065
0.87836	0.37291
0.79257	0.40972
0.80944	0.22519
0.75924	0.071578
0.86167	0.36664
0.87728	0.45442
0.91178	0.38541
0.89846	0.42104
0.89951	0.4479
0.90506	0.48252
0.68545	0.44401
0.64981	0.35702
0.76878	0.3806
0.70859	0.47257
0.81561	0.51423
0.81112	0.4813
0.57355	0.45489
0.63385	0.36473
0.61734	0.52213
0.63238	0.42023
0.64801	0.46481
0.64801	0.46479
0.65247	0.34171
0.57657	0.30186
0.63685	0.32856
0.72351	0.42769
0.70129	0.30223
0.67772	0.37235
0.69902	0.30622
0.75281	0.40468
0.7234	0.29541
0.71696	0.36829
0.73381	0.3769
0.82639	0.35879
0.69759	0.17538
0.70372	0.22088
0.75436	0.26251
0.7285	0.29753
0.7438	0.11847
0.84794	0.27253
0.55546	0.20817
0.59578	0.16737
0.606	0.30155
0.56173	0.2924
0.63762	0.22973
0.63336	0.17419
0.64029	0.040498
0.48524	0.022528
0.6048	0.040729
0.57772	0.094612
0.71973	0.089466
0.64392	0.19213
0.75584	0.091915
0.69823	0.17656
0.78595	0.13835
0.75994	0.18119
0.79868	0.037904
0.84713	0.22897
0.74479	0.059577
0.95734	0.21032
0.74815	0.037866
0.89352	0.069419
0.91349	0.12791
0.82856	0.19971
0.89449	0.30418
0.85237	0.15744
0.91446	0.21822
0.86175	0.2876
0.91725	0.16752
0.89807	0.23805
0.93168	0.25263
0.9703	0.25761
0.94225	0.1432
0.98242	0.30179
0	0
0.86555	0.09083
0.94519	0.19462
0	0
0.95591	0.076034
0	0
0.027707	0.029436
0.020604	0.088483
0.094911	0.015895
0.056584	0.015991
0.072752	0.045442
0.10217	0.050432
0.042898	0.16007
0	0
0.061902	0.079522
0.090862	0.10496
0.057442	0.093318
0.080757	0.074528
0.094615	0.086851
0.085314	0.056244
0	0
0.028041	0.067078
0	0
0.048693	0.062288
0.030136	0.1034
0.018616	0.18723
0.036183	0.18035
0.045079	0.12849
0	0
0.071611	0.10935
0.082712	0.18201
0	0
0.031389	0.24582
0	0
0.081212	0.1816
0.019216	0.21236
0.1178	0.20666
0.054558	0.21664
0.062201	0.2223
0.09388	0.20632
0.08698	0.2188
0.13166	0.26339
0.065421	0.1273
0.15993	0.13145
0.067486	0.1588
0.1015	0.11628
0.094001	0.13932
0.12493	0.092489
0.12712	0.14412
0.1351	0.18365
0.12235	0.11418
0.17274	0.16457
0.12574	0.22235
0.1808	0.24167
0.14534	0.15457
0.18929	0.18994
0.14485	0.22535
0.15484	0.19466
0.17435	0.18167
0.17646	0.22012
0.20274	0.24571
0.1592	0.36826
0.21196	0.21904
0.22582	0.34428
0.15018	0.15303
0.18555	0.11759
0.24635	0.1403
0.20903	0.18005
0.23772	0.15935
0.32184	0.17824
0.21363	0.085175
0.18001	0.12917
0.20564	0.1128
0.20687	0.15293
0.2109	0.087036
0.27642	0.10945
0.13945	0.04045
0.11164	0.08067
0.1497	0.11645
0.12766	0.11902
0.18275	0.081859
0.14506	0.085225
0	0
0.13246	0.032878
0.17492	6.2668e-05
0.17416	0.066596
0.16515	0.035898
0.14903	0.073149
0.25529	0.029158
0.20062	0.047207
0	0
0.22316	0.018937
0.2156	0.05957
0	0
0.23436	0.052038
0.29694	0.0027549
0.26267	0.067647
0.23872	0.033424
0.27066	0.04521
0.2395	0.091376
0.30365	0.11672
0.24508	0.10408
0.25448	0.069382
0.26748	0.13864
0.27398	0.11094
0.33448	0.08022
0.33518	0.11729
0.35205	0.092275
0.36843	0.15505
0.33326	0.024087
0.33791	0.056928
0.32881	0.047575
0.31595	0.088205
0.37053	0.047016
0.37046	0.12074
0.35679	0.012192
0.418	0.1074
0.39985	0.024541
0.43372	0.022088
0.45578	0.051313
0.42195	0.030794
0.50667	0.017588
0	0
0.46756	0.0046169
0.47943	0.040339
0.46526	0.073483
0.45778	0.046555
0.42029	0.090444
0.42182	0.053095
0.43343	0.083039
0.43268	0.06022
0.4957	0.090737
0.45449	0.10342
0.37036	0.080577
0.38779	0.11568
0.39948	0.077836
0.36482	0.054434
0.38998	0.11684
0.38509	0.08629
0.35546	0.17354
0.39977	0.13927
0.4317	0.16002
0.38948	0.15793
0.42891	0.16552
0.40447	0.22665
0.45364	0.1535
0.42077	0.13973
0.46876	0.16914
0.45056	0.19579
0.50398	0.17063
0.4825	0.20227
0.47385	0.25476
0.43502	0.18754
0.48295	0.22147
0.44467	0.23016
0.50146	0.23092
0.46631	0.23482
0.3288	0.2385
0.41462	0.20009
0.362	0.19367
0.39489	0.18522
0.44369	0.22857
0.41453	0.21978
0.25744	0.29782
0.29426	0.24068
0.38034	0.21703
0.3095	0.22946
0.34363	0.22809
0.36815	0.24959
0.28454	0.19762
0.32983	0.14693
0.33313	0.16829
0.36194	0.14186
0.36495	0.23735
0.34237	0.20665
0.24997	0.21511
0.25129	0.17778
0.26281	0.17665
0.27641	0.15007
0.30284	0.17403
0.32589	0.19991
0.23756	0.22988
0.22395	0.19417
0.24172	0.2458
0.31735	0.29353
0.26071	0.25074
0.27607	0.2333
0.20765	0.25561
0.21562	0.32217
0.2361	0.27764
0.2674	0.26922
0.23554	0.37952
0.1853	0.34007
0.2747	0.35584
0.23478	0.34678
0.31342	0.29623
0.26533	0.33248
0.31074	0.37647
0.27701	0.30587
0.35339	0.2891
0.30214	0.32832
0.35106	0.36348
0.32775	0.33376
0.29629	0.25954
0.27967	0.31793
0.29018	0.29145
0.30784	0.32566
0.28299	0.27165
0.31764	0.26774
0.38158	0.25694
0.34872	0.26632
0.41391	0.28799
0.36206	0.3536
0.41098	0.28395
0.38509	0.27844
0.44734	0.27129
0.42163	0.32128
0.47015	0.30422
0.43916	0.28719
0.47777	0.28754
0.46533	0.26944
0.40947	0.30674
0.39398	0.33982
0.44034	0.32064
0.45233	0.37267
0.48221	0.32157
0.51746	0.32723
0.34268	0.29892
0.38371	0.31541
0.3598	0.32913
0.41178	0.34148
0.41307	0.3707
0.39308	0.40207
0.33994	0.43059
0.38374	0.4311
0.38065	0.42109
0.43435	0.45682
0.38282	0.38535
0.41949	0.4224
0.42058	0.35575
0.41149	0.40216
0.44201	0.38992
0.421	0.38882
0.44328	0.48197
0.40987	0.45352
0.46872	0.47166
0.39055	0.50707
0.44357	0.48137
0.42558	0.55042
0.48596	0.5038
0.46957	0.53701
0.36493	0.45638
0.40187	0.46786
0.35522	0.50071
0.41688	0.48945
0.37771	0.4947
0.38316	0.47266
0.28474	0.4819
0.29941	0.44256
0.34653	0.49298
0.32044	0.49807
0.36485	0.45357
0.32283	0.46139
0.27257	0.38257
0.29368	0.35238
0.32624	0.39405
0.29676	0.41923
0.32115	0.412
0.35383	0.38812
0.24279	0.39336
0.19526	0.48411
0.26693	0.4191
0.22096	0.47731
0.26899	0.36338
0.25943	0.39618
0.25991	0.4284
0.2572	0.48186
0.24708	0.46272
0.25277	0.53351
0.26403	0.44693
0.28373	0.45516
0.16946	0.48662
0.20027	0.50693
0.17636	0.45251
0.23369	0.46083
0.12135	0.53096
0.092112	0.49029
0.15838	0.54207
0.12984	0.48756
0.20027	0.47735
0.15761	0.47093
0.12622	0.44509
0.15824	0.46735
0.14721	0.41286
0.22968	0.41131
0.15363	0.42829
0.2103	0.40647
0.18286	0.42117
0.19402	0.45677
0.1745	0.40033
0.17653	0.37104
0.22408	0.44353
0.19804	0.42255
0.22074	0.29182
0.22507	0.30959
0.21267	0.37911
0.18371	0.38782
0.20728	0.35866
0.18732	0.30598
0.10742	0.32988
0.17221	0.27113
0.19705	0.2795
0.1692	0.30549
0.19683	0.32184
0.19861	0.28329
0.098795	0.31233
0.14334	0.28471
0.0861	0.31085
0.12308	0.26174
0.12587	0.33142
0.1578	0.31983
0.067766	0.39009
0.13344	0.34786
0.12732	0.41213
0.13137	0.37991
0.12311	0.36262
0.15212	0.3495
0.044756	0.33613
0.098164	0.34376
0.082156	0.37516
0.11882	0.39548
0.093527	0.37632
0.080653	0.34281
0.048	0.26825
0.082893	0.25367
0.071721	0.28696
0.072033	0.32675
0.11163	0.29763
0.071676	0.2873
0.01605	0.38993
0	0
0.047919	0.25891
0	0
0.012485	0.31487
0.049504	0.30665
0.016639	0.35645
0	0
0.030303	0.33661
0.054348	0.35794
0.051943	0.38551
0.04632	0.36952
0.037312	0.51649
0	0
0.036868	0.40236
0	0
0.030707	0.48457
0.027066	0.42858
0.088937	0.43899
0.058655	0.42112
0.092935	0.46538
0.098066	0.42837
0.11638	0.43004
0.091362	0.41037
0.063611	0.46628
0.064508	0.436
0.10661	0.52413
0.070323	0.5152
0.092804	0.46554
0.11686	0.46327
0.033284	0.45325
0.02427	0.75837
0.057286	0.48559
0.029101	0.45824
0.072658	0.4996
0.078618	0.55431
0	0
0.046406	0.59162
0.056974	0.62543
0	0
0	0
0.015321	0.53562
0.075715	0.55594
0.059956	0.62665
0	0
0.044852	0.59476
0.034837	0.6357
0.070372	0.58561
0.08404	0.61677
0.10195	0.56321
0.08337	0.59504
0.033166	0.56234
0.051308	0.54942
0.049816	0.52364
0.086208	0.53004
0.1023	0.58709
0.11946	0.53138
0.11395	0.55684
0.1401	0.5083
0.1642	0.50964
0.18738	0.51727
0.15944	0.58267
0.15073	0.54587
0.17495	0.54788
0.16046	0.51212
0.21955	0.51307
0.23402	0.55976
0.22215	0.52607
0.23166	0.49926
0.20815	0.62255
0.1746	0.64034
0.2245	0.59527
0.18871	0.60829
0.2592	0.60903
0.20481	0.63978
0.14072	0.63054
0.12012	0.59546
0.12078	0.59689
0.13323	0.57035
0.15308	0.64505
0.15143	0.60853
0.14742	0.66075
0.11396	0.61825
0.16963	0.70298
0.10492	0.68952
0.21904	0.65216
0.19257	0.67372
0.22062	0.6997
0.18995	0.70735
0.23954	0.62777
0.21462	0.66844
0.23824	0.6461
0.26002	0.6912
0.1798	0.739
0.15916	0.67863
0.18381	0.66761
0.19629	0.70071
0.24795	0.67833
0.2661	0.72743
0.13792	0.71156
0.087965	0.72757
0.15673	0.7864
0.088079	0.72017
0.15372	0.71806
0.13564	0.69306
0.032098	0.7519
0.034632	0.75192
0.10353	0.74255
0.07426	0.75958
0.12397	0.72012
0.12156	0.73724
0.088672	0.67922
0.10388	0.70824
0.088334	0.65705
0.1249	0.6631
0.11671	0.65239
0.092607	0.62289
0.021149	0.62677
0.037639	0.71213
0.034541	0.65698
0.071477	0.74204
0.054103	0.68278
0.071004	0.70779
0	0
0.036803	0.69493
0	0
0	0
0.023835	0.72363
0.054111	0.71943
0.024643	0.78191
0	0
0.056519	0.76763
0.056606	0.73549
0.11702	0.77542
0.081116	0.76352
0.13642	0.75195
0.099262	0.75778
0.12478	0.85046
0.093766	0.90843
0.078422	0.81706
0.13905	0.90975
0.10187	0.80612
0.065995	0.79735
0.077013	0.82497
0.16207	0.85881
0.016801	0.81247
0.061788	0.83565
0.010148	0.79322
0.049673	0.79512
0.057617	0.96182
0.02637	0.92366
0.031039	0.89441
0.028276	0.84478
0.034117	0.86178
0.041586	0.82787
0.023257	0.90377
0	0
0.043127	0.93205
0	0
0.016726	0.96912
0.044423	0.95423
0.058841	0.92107
0.076625	0.95434
0.094726	0.97013
0	0
0.05783	0.89461
0.088265	0.86324
0.058766	0.89357
0.055524	0.86496
0.098713	0.8429
0.11266	0.90162
0.091743	0.87174
0.11591	0.81606
0.11215	0.87879
0.1319	0.81061
0.12993	0.91278
0.16124	0.92554
0.21825	0.84637
0.15027	0.88336
0.11488	0.94062
0.14231	0.95228
0	0
0.17959	0.91492
0.17416	0.97759
0.19643	0.94844
0.21155	0.95902
0.19828	0.92443
0.21751	0.9145
0.24493	0.96991
0	0
0.17844	0.89373
0.21998	0.90793
0.20866	0.88427
0.19531	0.82843
0.24991	0.88644
0.25924	0.91968
0.20495	0.84466
0.15771	0.73207
0.19042	0.8615
0.1243	0.87085
0.24957	0.83718
0.22417	0.81072
0.13679	0.79275
0.10955	0.83991
0.14214	0.84304
0.15426	0.88148
0.17555	0.83069
0.17031	0.8548
0.16081	0.7693
0.12027	0.77533
0.16552	0.81991
0.14608	0.82438
0.19279	0.72893
0.17117	0.80005
0.17995	0.76162
0.19901	0.77345
0.21832	0.73946
0.20577	0.77085
0.20329	0.81097
0.19142	0.79569
0.26067	0.79979
0.23019	0.80374
0.25971	0.74523
0.24132	0.77247
0.28394	0.80091
0.25863	0.78022
0.29302	0.78439
0.31681	0.71152
0.31292	0.78468
0.323	0.76517
0.28515	0.85158
0.38548	0.8042
0.31455	0.82886
0.35359	0.78863
0.34566	0.86244
0.33766	0.83664
0.28153	0.88439
0.24306	0.86979
0.3109	0.82044
0.2595	0.8265
0.29077	0.81587
0.30269	0.85084
0.24286	0.90064
0.32603	0.93294
0.30481	0.95844
0.2544	0.93357
0.27913	0.91151
0.31588	0.86739
0.2793	0.98275
0	0
0.26493	0.96295
0.30925	0.88459
0	0
0	0
0.29464	0.92286
0.35915	0.92793
0.35115	0.95702
0	0
0.33194	0.95887
0.3259	0.95404
0.28941	0.94286
0.34319	0.92139
0.30503	0.91935
0.3382	0.89948
0.31588	0.89663
0.35045	0.88712
0.37625	0.82684
0.42433	0.87923
0.39579	0.93606
0.49459	0.92768
0.38688	0.86663
0.37224	0.98061
0.41323	0.9436
0.40906	0.90607
0.44822	0.96081
0	0
0.41021	0.97054
0.41337	0.96739
0.50913	0.95763
0.42542	0.93472
0.4581	0.91423
0.48795	0.9709
0.44315	0.96879
0.44116	0.93981
0.42314	0.9149
0.47199	0.8831
0.38725	0.88055
0.49383	0.90843
0.45911	0.92287
0.45635	0.87394
0.44039	0.88507
0.47381	0.84599
0.41567	0.79569
0.4725	0.83097
0.47323	0.90065
0.37146	0.8546
0.40489	0.83417
0.40841	0.85324
0.40788	0.89277
0.43969	0.84826
0.42003	0.85906
0.35218	0.82046
0.34544	0.80093
0.46937	0.77291
0.41966	0.82073
0.43709	0.79013
0.4397	0.82892
0.44612	0.77207
0.45315	0.8198
0.47518	0.79288
0.48796	0.81938
0.47838	0.75901
0.50562	0.78814
0.41818	0.75121
0.46196	0.73624
0.47883	0.71997
0.49593	0.72232
0.3988	0.64101
0.44833	0.56756
0.49791	0.65129
0.44609	0.65139
0.48255	0.68517
0.45143	0.69727
0.41901	0.67526
0.35066	0.69507
0.41216	0.74008
0.3747	0.75232
0.44473	0.68385
0.43753	0.75469
0.35324	0.75167
0.40765	0.77235
0.41345	0.70407
0.44074	0.716
0.42221	0.7172
0.45711	0.73595
0.29972	0.74695
0.38974	0.70279
0.30954	0.74711
0.38334	0.68484
0.34511	0.72936
0.38755	0.73626
0.25404	0.71408
0.24239	0.75148
0.28268	0.72526
0.28132	0.76626
0.29317	0.70953
0.32421	0.72618
0.25843	0.61458
0.25168	0.65797
0.32486	0.64308
0.29368	0.67211
0.28458	0.68718
0.3255	0.68315
0.36481	0.65002
0.30849	0.64347
0.32778	0.68813
0.33573	0.6608
0.35687	0.71489
0.36469	0.68122
0.3149	0.6051
0.38675	0.52993
0.35124	0.59649
0.36095	0.63365
0.36033	0.55747
0.37209	0.61837
0.28096	0.59414
0.30088	0.61113
0.26672	0.56767
0.2934	0.51991
0.29619	0.62832
0.33287	0.61418
0.28298	0.50937
0.35297	0.5215
0.28226	0.58121
0.27013	0.54661
0.28925	0.53958
0.31499	0.5146
0.31788	0.5817
0.32998	0.53097
0.34472	0.56135
0.32774	0.54403
0.36646	0.53378
0.39435	0.55659
0.37655	0.57002
0.48081	0.58309
0.39311	0.53575
0.41193	0.50188
0.41252	0.56484
0.45051	0.50426
0.36267	0.59784
0.41618	0.58265
0.39191	0.62033
0.40627	0.59552
0.42928	0.61845
0.40683	0.60301
0.44935	0.53658
0.4688	0.56546
0.47342	0.59758
0.44055	0.58282
0.4815	0.61598
0.44079	0.61545
0.43904	0.55167
0.41653	0.53267
0.43949	0.51829
0.4753	0.5102
0.48013	0.47702
0.50598	0.52859
0.4935	0.50603
0.55273	0.54158
0.53048	0.5594
0.49781	0.54564
0.49839	0.57976
0.57389	0.56622
0.5155	0.59674
0.55059	0.64824
0.55588	0.58166
0.53908	0.61518
0.53761	0.57641
0.53948	0.54335
0.61316	0.57513
0.55908	0.60006
0.69995	0.62249
0.57228	0.62793
0.56325	0.52196
0.52736	0.52731
0.58073	0.52148
0.57354	0.56011
0.58075	0.49138
0.59175	0.54029
0.63544	0.48739
0.63455	0.52176
0.64484	0.50471
0.61745	0.55834
0.68722	0.54865
0.64668	0.54212
0.70722	0.52526
0.64406	0.54975
0.73882	0.53126
0.67526	0.50427
0.72661	0.5203
0.71639	0.55781
0.69977	0.54525
0.72924	0.64969
0.67435	0.63795
0.63285	0.59098
0.71723	0.58503
0.79938	0.57185
0.67639	0.66637
0.62197	0.68134
0.66988	0.53361
0.64612	0.58861
0.67796	0.56947
0.68934	0.58638
0.61423	0.65181
0.6236	0.61402
0.64874	0.65949
0.63888	0.63001
0.66009	0.6212
0.68337	0.60066
0.71935	0.61448
0.72924	0.61985
0.747	0.61515
0.78435	0.66077
0.69623	0.6314
0.70751	0.65089
0.70547	0.74801
0.68501	0.72158
0.72152	0.6845
0.75675	0.6787
0.61069	0.66193
0.66903	0.65791
0.67256	0.68912
0.6391	0.68082
0.69116	0.7042
0.6634	0.72636
0.53376	0.76162
0.56522	0.71339
0.57005	0.75364
0.55002	0.72564
0.56275	0.6911
0.57861	0.65573
0.55508	0.68511
0.51008	0.6338
0.57299	0.60799
0.60679	0.61751
0.59051	0.66796
0.58379	0.63752
0.53905	0.61649
0.47094	0.63201
0.52621	0.66775
0.47286	0.66699
0.53313	0.65187
0.5217	0.63507
0.47116	0.69947
0.52629	0.70477
0.50985	0.66915
0.49918	0.68621
0.52196	0.73982
0.50948	0.70358
0.48517	0.79745
0.54602	0.81059
0.50751	0.77474
0.50399	0.73847
0.53321	0.76357
0.57727	0.81562
0.57417	0.77368
0.54245	0.77979
0.5982	0.77993
0.69527	0.74514
0.50519	0.84704
0.53736	0.82846
0.53871	0.83301
0.56646	0.80663
0.5971	0.84753
0.57662	0.83294
0.50374	0.82578
0.5076	0.8851
0.51627	0.79819
0.52883	0.86979
0.51488	0.81866
0.53521	0.79571
0.4911	0.85614
0.5078	0.89639
0.49109	0.87264
0.52285	0.85304
0.52731	0.90949
0.50964	0.93703
0.53015	0.96848
0.47361	0.95689
0	0
0	0
0.56396	0.92447
0.52719	0.92697
0.58338	0.93175
0.56555	0.96541
0.58627	0.95092
0.59787	0.90188
0	0
0.59966	0.95866
0.56057	0.90439
0.539	0.87369
0.57666	0.89017
0.59633	0.86064
0.63693	0.90158
0.59961	0.91848
0.65649	0.89131
0.61749	0.88461
0.69133	0.92942
0.65518	0.93201
0.65913	0.95193
0.67341	0.89915
0	0
0.63978	0.97082
0.62478	0.9294
0.65728	0.98812
0	0
0.70698	0.9773
0	0
0.72654	0.95001
0.70944	0.95855
0.72644	0.92945
0.72565	0.99545
0.68802	0.86923
0.73375	0.83509
0.68747	0.88917
0.70055	0.83964
0.72233	0.86546
0.74448	0.96163
0.70355	0.85814
0.74709	0.82037
0.71367	0.82831
0.69954	0.8009
0.75922	0.8599
0.72532	0.88728
0.63156	0.80439
0.63341	0.8446
0.66583	0.80454
0.63429	0.77952
0.68364	0.83183
0.65034	0.83218
0.60659	0.77312
0.60737	0.74729
0.63621	0.77813
0.64063	0.75118
0.68206	0.81161
0.67404	0.76138
0.69757	0.78317
0.67439	0.77203
0.72603	0.77212
0.71162	0.80747
0.75084	0.72681
0.71372	0.76926
0.73759	0.73927
0.73715	0.79761
0.76231	0.78494
0.79839	0.83332
0.81719	0.83918
0.83368	0.79302
0.80599	0.806
0.76157	0.7635
0.8485	0.82833
0.82948	0.82685
0.8258	0.8947
0.77474	0.81297
0.82056	0.85835
0.82473	0.95471
0.8565	0.84253
0.82941	0.86409
0.77123	0.8503
0.73644	0.85383
